120;fr;Espagne;8h-10h/17h-20h;23/03/2013-22/09/2013;Du 23/03/2013 au 06/07/2013 et du 31/08/2013 au 22/09/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi. ;Entouré d'un pinède  faisant face à l'archipel des îles Medes, le camping Interpals ravira toute la famille.Situé à Platja de Pals et à 200m d'une grande plage de sable fin, sa situation idéale rendra votre séjour trés agréable.
120;nl;Espagne;;;;
121;de;Frankreich;;;;
121;en;France;;;;
121;fr;France;;;;
121;nl;France;;;;
122;de;Frankreich;;;;
122;en;France;;;;
122;fr;France;;;;
122;nl;France;;;;
123;de;Frankreich;8:00 - 10:00 Uhr/17:00 - 20:00 Uhr;06.04.2013 - 29.09.2013;Vom 06.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 29.09.2013 täglich. Vom 06.07.2013 bis zum 31.08.2013 samstags.;Der 12 ha große Campingplatz „La Forêt“ bietet Ihnen nicht nur einen direkten Zugang zur berühmten Dune du Pyla, sondern zudem auch einen uneinnehmbaren Blick auf das Meer. Verbringen Sie Ihre wohlverdienten Urlaubstage im Schatten der Pinienbäume.
123;en;France;;;;
123;fr;France;8h-10h/17-20h;06/04/2013-29/09/2013;Du 06/04/2013 au 06/07/2013 et du 31/08/2013 au 29/09/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi.;Avec son accès direct à la célèbre dune du Pyla, le camping La Forêt vous offre une vue imprenable sur l'océan et un repos bien mérité à l'ombre des pins de ce camping de 12 ha.
123;nl;France;;;;
124;de;Frankreich;;;;
124;en;France;;;;
124;fr;France;;;;
124;nl;France;;;;
126;de;Frankreich;8:00 - 10:00 Uhr/17:00 - 20:00 Uhr;06.04.2013 - 29.09.2013;Vom 06.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 29.09.2013 täglich. Vom 06.07.2013 bis zum 31.08.2013 samstags.;In einem Park von 4 ha und in 500 m Entfernung zum Strand von Argelès-sur-Mer gelegen, bietet der Campingplatz „Le Neptune“ Urlaub mit der Familie und lädt Sie ein, die katalanische Region zu entdecken.
126;en;France;;;;
126;fr;France;8h-10h/17-20h;06/04/2013-29/09/2013;Du 06/04/2013 au 06/07/2013 et du 31/08/2013 au 29/09/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi.;Dans un parc de 4 ha et à 500m de la plage d'Argelès sur Mer, le camping le Neptune vous offre des vacances familiales et vous invite à découvrir les charmes du pays catalan.
126;nl;France;;;;
127;de;Frankreich;8:00 - 10:00 Uhr/17:00 - 20:00 Uhr;02.03.2013 - 11.11.2013;Vom 02.03.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 11.11.2013 täglich. Vom 06.07.2013 bis zum 31.08.2013 samstags mittwochs und sonntags.;Einen direkten Zugang zum Meer bietet Ihnen dieser zauberhafte Campingplatz „Domaine d'Anghione“ mit seiner idealen Lage auf der Insel der Schönheit ... Lassen Sie es sich gut gehen in dieser paradiesischen Landschaft südlich von Bastia. 40 ha Parkanlage und eine zauberhafte Badelandschaft sind Ihre Garantie für einen gelungenen Urlaub!
127;en;France;;;;
127;fr;France;8h-10h/17h-20h;02/03/2013-11/11/2013;Du 02/03/2013 au 06/07/2013 et du 31/08/2013 au 11/11/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi le mercredi et le dimanche.;Un accès direct à la plage pour ce magnifique camping du Domaine d'Anghione, idéalement situé sur l'île de Beauté… Profitez des paysages paradisiaques à 35 km au sud de Bastia. Le parc de 40ha et son bel espace aquatique seront le gage de vacances réussies !
127;nl;France;;;;
128;de;Frankreich;;;;Der Campingplatz „Le Cap Agathois“ liegt in 3 km Entfernung zu den großen feinen Sandstränden des Mittelmeers und bietet Ihnen einen idealen Urlaub mit der Famille. Schwimmbecken, Meer, Strand, Sonne in privilegiertem Umfeld ... kommen Sie uns in Cap d'Agde besuchen!
128;en;France;;;;
128;fr;France;;;;"Le Cap Agathois est situé à 3 km de la Mer Méditerranée avec ses grandes plages de sable fin ; c'est le camping idéal pour vos vacances en famille. Piscine, mer, plage, soleil, c'est l'environnement privilégié de la station. Tous au Cap d'Agde !"
128;nl;France;;;;
129;de;Frankreich;8:00 - 10:00 Uhr/17:00 - 20:00 Uhr;06.04.2013 - 29.09.2013;Vom 06.04.2013 bis zum 06.07.2013 und vom 24.08.2013 bis zum 29.09.2013 täglich. Vom 06.07.2013 bis zum 24.08.2013 samstags.;Am Meer in Portel gelegen, bietet der Campingplatz „Le Phare“ den idealen Ausgangspunkt, um die Region zu entdecken. Entspannen Sie in der 8 ha großen Grünanlage, und genießen Sie den uneinnehmbaren Blick auf das Meer. Typische Fischerdörfer und regionale Märkte lassen Sie das Schwimmbecken vergessen.
129;en;France;;;;
129;fr;France;8h-10h/17h-20h;06/04/2013-29/09/2013;Du 06/04/2013 au 06/07/2013 et du 24/08/2013 au 29/09/2013 tous les jours. Du 06/07/2013 au 24/08/2013 le samedi.;En bord de mer à Portel, le camping Le phare est idéalement situé pour découvrir la région, vous fera profiter de ses 8 hectares de verdure et de sa vue imprenable sur la mer. Les villages typiques de pêcheurs et les marchés régionaux vous feront aisément oublier l'absence de piscine.
129;nl;France;;;;
130;de;Frankreich;8:00 - 10:00 Uhr/17:00 - 20:00 Uhr;06.04.2013 - 29.09.2013;Vom 06.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 29.09.2013 täglich. Vom 06.07.2013 bis zum 31.08.2013 samstags.;Der Campingplatz „Les 7 Fonts“ erstreckt sich über ein Gebiet von 5,5 ha und liegt in nur 6 km Entfernung zu Cap d'Agde und seinen Stränden. Kosten Sie das familienfreundliche, typisch mittelmeerische Ambiente am Canal du Midi aus.
130;en;France;;;;
130;fr;France;8h-10h/17-20h;06/04/2013-29/09/2013;Du 06/04/2013 au 06/07/2013 et du 31/08/2013 au 29/09/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi.;Le camping les 7 Fonts s’étend sur un domaine de 5,5 ha et se situe à 6km du Cap d'Agde et des plages. Profitez d'une ambiance familiale et typiquement méditerranéenne au bord du canal du Midi.
130;nl;France;;;;
131;de;Frankreich;;;;
131;en;France;;;;
131;fr;France;;;;
131;nl;France;;;;
132;de;Frankreich;8:00 - 10:00 Uhr/17:00 - 20:00 Uhr;06.04.2013 - 29.09.2013;Vom 06.04.2013 bis zum 06.07.2013 und vom 24.08.2013 bis zum 29.09.2013 täglich. Vom 06.07.2013 bis zum 24.08.2013 samstags.;Welches Gebirge ist schon beeindruckener und gigantischer als der berühmte Mont Blanc? Der Campingplatz „Les Iles“ bietet Ihnen Zugang zum Lac de Passy und darüber hinaus einen uneinnehmbaren Blick auf das Mont-Blanc-Massiv sowie die Bergkette Aravis. Alle sommerlichen Bergaktivitäten sind in Reichweite ...
132;en;France;;;;
132;fr;France;8h-10h/17h-20h;06/04/2013-29/09/2013;Du 06/04/2013 au 06/07/2013 et du 24/08/2013 au 29/09/2013 tous les jours. Du 06/07/2013 au 24/08/2013 le samedi.;Ah, le fameux Mont-Blanc, montagne si impressionnante et si gigantesque ! Le camping Les Iles donne accès au lac de Passy et offre une vue imprenable sur le massif du Mont-Blanc et la chaîne des Aravis. Toutes les activités estivales de montagne seront à portée de main...
132;nl;France;;;;
134;de;Frankreich;;;;
134;en;France;;;;
134;fr;France;;;;
134;nl;France;;;;
136;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 15.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Auf diesem Campingplatz im Herzen der reichen Natur lässt es sich wohlfühlen! Von hier aus können Sie die Schlösser an der Loire besuchen, hier können Sie die Badelandschaft und den außergewöhnlichen Rahmen während Ihrer Urlaubstage auskosten ... und im Parc des Allais in Trogues entspannen und sich amüsieren.
136;en;France;;;;
136;fr;France;8h-11h/15h-20h;12/04/2013-15/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Vous serez idéalement situé dans ce camping, au cœur d’une nature abondante, pour visiter les châteaux de la Loire. L’espace aquatique et le cadre exceptionnel feront de vos vacances, un moment de détente et d’amusement dans le Parc des Allais, à Trogues.
136;nl;France;;;;
137;de;Frankreich;8:00 - 10:00 – 17:00 - 20:00 Uhr;06.04.2013 - 29.09.2013;Vom 06.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 29.09.2013 täglich. Vom 06.07.2013 bis zum 31.08.2013 samstags. ;Die als „Grüner Urlaubsort“ klassifizierte Stadt Quinson verspricht die Entdeckung der Verdonschlucht und etwas weiter entfernt die Provence mit ihren Düften und ihrer Landschaft.
137;en;France;;;;
137;fr;France;8h-10h-17h-20h;06/04/2013-29/09/2013;Du 06/04/2013 au 06/07/2013 et du 31/08/2013 au 29/09/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi. ;Quinson, ville classée station verte vous promet la découverte des gorges du Verdon et plus loin la Provence avec ses parfums et son terroir.
137;nl;France;;;;
138;de;Frankreich;;;;
138;en;France;;;;
138;fr;France;;;;
138;nl;France;;;;
139;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 15.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Im Schwarzen Périgord, dem Land der ersten Menschen, dem gastlichen Land, in dem es sich leben und essen lässt wie bei Gott in Frankreich, werden Sie sich für den Campingplatz „Le Carbonnier“ entscheiden und einen erholsamen Urlaub in Saint Martial de Nabirat verbringen.
139;en;France;;;;
139;fr;France;8h-11h/15h-20h;12/04/2013-15/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;En Périgord noir, pays du juste milieu où l'Homme est né, terre d'accueil où il fait bon vivre et bien manger, vous apprécierez le camping Le Carbonnier pour des vacances reposantes à saint Martial de Nabirat.
139;nl;France;;;;
140;de;Frankreich;;;;
140;en;France;;;;
140;fr;France;;;;
140;nl;France;;;;
141;de;Frankreich;;;;
141;en;France;;;;
141;fr;France;;;;
141;nl;France;;;;
142;de;Frankreich;;;;
142;en;France;;;;
142;fr;France;;;;
142;nl;France;;;;
143;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;01.05.2013 - 15.09.2013;Vom 01.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;In nur 800 m Entfernung zum Strand bietet Ihnen der Campingplatz „Domaine de la Marina“ in Messanges entspannende Ferien in einem gemütlichen, ruhigen Rahmen. Zahlreiche Aktivitäten und Veranstaltungen (mit Ausnahme der Badelandschaft) erwarten Sie auf dem nur 400 m entfernt gelegenen Campingplatz „Le Vieux Port“.
143;en;France;;;;
143;fr;France;8h-11h/15h-20h;01/05/2013-15/09/2013;Du 01/05/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Situé à 800 m de la plage, le Domaine de la Marina offre des vacances relaxantes dans un cadre convivial et calme à Messanges. Vous aurez accès aux nombreuses activités et animations (excepté l’espace aquatique) du camping le Vieux Port, situé à 400 m.
143;nl;France;;;;
144;de;Frankreich;8:00 - 11:00 – 15:00 - 20:00 Uhr;12.04.2013 - 26.10.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 26.10.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 24.08.2013 mittwochs und samstags.;Dank seiner idealen Lage haben Sie vom Campingplatz „Les Etangs Fleuris“ in Touquin aus die möglichkeit, den Zauber von Disneyland sowie den Charme der französischen Hauptstadt zu genießen. Entspannen können Sie zudem an dem in einer Grünanlage von 10 ha gelegenen Schwimmbecken.
144;en;France;;;;
144;fr;France;8h-11h-15h-20h;12/04/2013-26/10/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 26/10/2013 tous les jours sauf le mardi. Du 06/07/2013 au 24/08/2013le mercredi et le samedi.;La situation idéale de ce camping Les Etangs Fleuris, à Touquin, vous permettra de découvrir la magie de Disneyland et les charmes de la capitale. Détendez-vous au bord de la piscine dans un cadre verdoyant de 10 ha.
144;nl;France;;;;
145;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;08.05.2013 - 08.09.2013;Vom 08.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 08.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Nur 1 km vom Lac d'Annecy entfernt, empfängt Sie der Campingplatz „La Ravoire“ in einem idyllischen Rahmen. Schwimmbecken, Wasserrutsche, Kinderspielplatz und Servicesleistungen sorgen für einen angenehmen Aufenthalt.
145;en;France;;;;
145;fr;France;8h-11h/15h-20h;08/05/2013-08/09/2013;Du 08/05/2013 au 06/07/2013 et du 31/08/2013 au 08/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Idéalement situé à 1 km du lac d’Annecy, le camping La Ravoire vous accueille dans un cadre bucolique. Piscine, toboggan aquatique, jeux d’enfants et services vous permettront de passer un séjour agréable.
145;nl;France;;;;
146;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 15.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Saint Disdille“ in Thonon-les-Bains, in der Nähe des Genfer Sees gelegen, wird es Ihnen nicht einfach machen, sich zwischen Wassersport, Wandertouren oder Faulenzen am Strand zu entscheiden. Da kann man gut und gern auf den Swimmingpool verzichten.
146;en;France;;;;
146;fr;France;8h-11h/15h-20h;27/04/2013-15/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Une situation idéale pour ce camping Saint Disdille, à Thonon-les-Bains, proche du Lac Léman, vous aurez l’embarras du choix entre les sports nautiques, les randonnées ou la détente à la plage qui vous feront aisément oublier l’absence de piscine.
146;nl;France;;;;
148;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 15.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der zwischen Hossegor und Biarritz in nur 2 km Entfernung zum Meer gelegene familienfreundliche Campingplatz „Lou Pignada“ heißt Sie im Herzen eines Pinien- und Korkeichenwaldes willkommen. Dort können Sie den schattigen Swimmingpool in aller Ruhe genießen ...
148;en;France;;;;
148;fr;France;8h-11h/15h-20h;27/04/2013-15/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Ce camping familial Lou Pignada, situé à Ondres, entre Hossegor et Biarritz et à 2 km de l’océan, vous accueille au cœur d’une forêt de pins et de chênes liège. Dans un cadre calme et ombragé, vous pourrez profiter de la piscine.
148;nl;France;;;;
149;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;13.04.2013 - 15.09.2013;Vom 13.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Ein Campingplatz für Groß und Klein ... Der „Palmira Beach“ in Valras empfängt Sie in Begleitung Ihrer Familie oder Freunde und bietet Ihnen erholsame Ferien, gemütliches Beisammensein und glückliche Momente!
149;en;France;;;;
149;fr;France;8h-11h/15h-20h;13/04/2013-15/09/2013;Du 13/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Un camping pour les grands et les petits, le Palmira beach, situé à Valras, vous accueille en famille ou entre amis pour des vacances placées sous le signe de la détente, de moments conviviaux et d’instants de bonheurs !
149;nl;France;;;;
151;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 15.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Verbringen Sie entspannende Urlaubstage, nur 300 m vom Strand entfernt. Die ideale Lage des familienfreundlichen Campingplatzes „L'étoile de Mer“ und die zahlreichen Animationen lassen Sie gut und gern auf den Swimmingpool verzichten.
151;en;France;;;;
151;fr;France;8h-11h/15h-20h;27/04/2013-15/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Venez vivre des vacances relaxantes à 300 m de plage. La situation idéale du camping familial l'étoile de mer et de nombreuses animations font aisément oublier l’absence de piscine.
151;nl;France;;;;
153;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;18.05.2013 - 08.09.2013;Vom 18.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 08.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Im Herzen des regionalen Naturparks Verdon thront der Campingplatz „Le Coteau de la Marine“ auf der Hochebene Valensole und bietet Ihnen Urlaub in provenzalischer Luft. Wohlgeruch, Natur, Entspannung, Baden und Entdeckungen - für unvergessliche Momente!
153;en;France;;;;
153;fr;France;8h-11h/15h-20h;18/05/2013-08/09/2013;Du 18/05/2013 au 06/07/2013 et du 31/08/2013 au 08/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Au coeur du parc régional du Verdon, sur le plateau de Valensole, le camping le Coteau de la Marine vous propose des vacances sous le signe du bon air provençal. Senteurs, nature, détente, baignades et découvertes feront de vos vacances, un moment inoubliable !
153;nl;France;;;;
154;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;04.05.2013 - 08.09.2013;Vom 04.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 08.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Wanderungen, Besichtigungen, Entspannung und Badespaß sind das Rezept für den gelungenen Urlaub, der Sie auf dem Campingplatz „La Pergola“ erwartet! Die in Marigny in einer wunderschönen Seeregion gelegene Anlage bietet eine zauberhafte Badelandschaft.
154;en;France;;;;
154;fr;France;8h-11h/15h-20h;04/05/2013-08/09/2013;Du 04/05/2013 au 06/07/2013 et du 31/08/2013 au 08/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Randonnées, visites, détente, baignades, voici le cocktail idéal de vacances réussies, qui vous attend au camping La Pergola ! Situé à Marigny, dans une belle région de lacs, le camping propose un bel espace aquatique.
154;nl;France;;;;
155;de;Frankreich;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 15.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 samstags und mittwochs.;600 m von Volonne entfernt liegt der Campingplatz „L'Hippocampe“ im Grünen eingebettet. Die wunderschöne Badelandschaft mit 5 Wasserrutschen und die große Auswahl an in der Region angebotenen Sportaktivitäten tragen zu Ihrem energiegeladenen Urlaub bei.
155;en;France;;;;
155;fr;France;8h-11h/15h-20h;27/04/2013-15/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le samedi et le mercredi.;A 600m de Volonne, le camping l'Hippocampe est niché dans un écrin de verdure. Son bel espace aquatique avec ses 5 toboggans et les nombreuses activités sportives de la région, vous feront passer des vacances toniques.
155;nl;France;;;;
156;de;Frankreich;;;;
156;en;France;;;;
156;fr;France;;;;
156;nl;France;;;;
158;de;Spanien;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 29.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 29.09.2013 täglich. Vom 06.07.2013 bis zum 31.08.2013 samstags. ;Nur einige Kilometer von Benidorm und seinen Erlebnisparks entfernt liegt der Campingplatz „Almafra“ in Alfaz del Pi, einem idealen Urlaubsort für Ferien nach dem Motto „Dolcefarniente und Entdeckung“.
158;en;Espagne;;;;
158;fr;Espagne;8h-11h/15h-20h;12/04/2013-29/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 29/09/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi. ;A quelques kilométres de Benidorm et des parcs d'attractions, le camping Almafra situé à Alfaz del Pi est le lieu idéal pour des vacances qui allient farniente et découverte.
158;nl;Espagne;;;;
159;de;Spanien;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;12.04.2013 - 22.09.2013;Vom 12.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 22.09.2013 täglich. Vom 06.07.2013 bis zum 31.08.2013 samstags. ;Der in Platja d'Aro, nur 1 Kilometer von den Stränden entfernt gelegene Campingplatz „Valldaro“ eignet sich perfekt für einen Urlaub mit der Familie. Die schöne Badelandschaft lässt für Groß und Klein keine Wünsche offen.
159;en;Espagne;;;;
159;fr;Espagne;8h-11h/15h-20h;12/04/2013-22/09/2013;Du 12/04/2013 au 06/07/2013 et du 31/08/2013 au 22/09/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi. ;Situé à Platja d'Aro à 1 kilomètre des plages, le camping Valldaro est un lieu idéal pour des vacances familiales.Le bel espace aquatique ravira petits et grands.
159;nl;Espagne;;;;
160;de;Italien;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 15.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich. Vom 06.07.2013 bis zum 31.08.2013 samstags. ;Umgeben von dem zauberhaften Pinienwald von Ravenna, unweit von Venedig entfernt, liegt der Campingplatz „Adriano“ in Punta Marina. Der ideale Ort für einen gelungenen Urlaub.
160;en;Italie;;;;
160;fr;Italie;8h-11h/15h-20h;27/04/2013-15/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi. ;Entouré par la magnifique forêt de pins de Ravenne et situé non loin de Venise, le camping Adriano situé à Punta Marina est un lieu idéal pour des vacances réussies.
160;nl;Italie;;;;
161;de;Spanien;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;11.05.2013 - 29.09.2013;Vom 11.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 29.09.2013 täglich außer dienstags. Vom 06.07.2013 bis zum 31.08.2013 mittwochs und samstags.;Der Campingplatz „Castell Montgri“ passt sich gänzlich in die Natur der umliegenden Landschaft ein. Hier können Sie von der zauberhaften Badelandschaft sowie von den vielen Veranstaltungen und Aktivitäten profitieren. Ob mit der Familie oder mit Freunden ... in Estartit kommt jeder auf seine Kosten!
161;en;Espagne;;;;
161;fr;Espagne;8h-11h/15h-20h;11/05/2013-29/09/2013;Du 11/05/2013 au 06/07/2013 et du 31/08/2013 au 29/09/2013 tous les jours sauf le mardi. Du 06/07/2013 au 31/08/2013 le mercredi et le samedi.;Le camping Castell Montgri s'intègre totalement dans le paysage naturel environnant. Vous pourrez apprécier le magnifique espace aquatique, les nombreuses animations et activités. Alors, en famille ou entre amis, il y en aura pour tous et pour tous les goûts à l'Estartit!
161;nl;Espagne;;;;
162;de;Italien;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;01.05.2013 - 22.09.2013;Vom 01.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 22.09.2013 täglich. Vom 06.07.2013 bis zum 31.08.2013 samstags. ;Wenn Sie sich entspannende und zugleich abwechslungsreiche Ferien wünschen, ist der Campingplatz „Le Cesenatico“ das ideale Urlaubsziel. Die in Cesenatico am adriatischen Meer gelegene Anlage sorgt inmitten der außergewöhnlichen Natur für unvergessliche Momente.
162;en;Italie;;;;
162;fr;Italie;8h-11h/15h-20h;01/05/2013-22/09/2013;Du 01/05/2013 au 06/07/2013 et du 31/08/2013 au 22/09/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi. ;Pour des vacances alliant détente et divertissement, le Cesenatico est le camping idéal.Situé à Cesenatico, au bord de la mer Adriatique et au cœur d'une nature exceptionnelle, ce camping vous offrira des vacances inoubliables.   
162;nl;Italie;;;;
163;de;Italien;8:00 - 11:00 Uhr/15:00 - 20:00 Uhr;27.04.2013 - 15.09.2013;Vom 27.04.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich. Vom 06.07.2013 bis zum 31.08.2013 samstags. ;Der ideale Platz für optimale Entspannung: Eingebettet in den hundertjahrealten Pinienwald von Ravenna heißt Sie der Campingplatz „Marina“ in Punta Marina willkommen - für einen authentischen Urlaub direkt am Meer!
163;en;Italie;;;;
163;fr;Italie;8h-11h/15h-20h;27/04/2013-15/09/2013;Du 27/04/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi. ;Idéal pour la détente, le camping Marina situé à Punta Marina vous accueille en plein cœur de la pinède centenaire de Ravenne. Vous pourrez vivre d'authentiques vacances les pieds dans l'eau.
163;nl;Italie;;;;
164;de;Spanien;8:00 - 10:00 Uhr/17:00 - 20:00 Uhr;04.05.2013 - 15.09.2013;Vom 04.05.2013 bis zum 06.07.2013 und vom 31.08.2013 bis zum 15.09.2013 täglich. Vom 06.07.2013 bis zum 31.08.2013 samstags. ;Auf dem direkt am Mittelmeer gelegenen Campingplatz „Gavina“ können Sie Urlaubstage verbringen, die Sie nie mehr vergessen werden. In Creixell de Mar erwarten Sie Entspannung und Erholung.
164;en;Espagne;;;;
164;fr;Espagne;8h-10h/17h-20h;04/05/2013-15/09/2013;Du 04/05/2013 au 06/07/2013 et du 31/08/2013 au 15/09/2013 tous les jours. Du 06/07/2013 au 31/08/2013 le samedi. ;Au bord de la mer Méditerranée les pieds dans l'eau, le camping Gavina vous offrira des vacances inoubliables.Idéalement situé à Creixell de Mar , vous profiterez d'un séjour détente.
164;nl;Espagne;;;;
165;de;Frankreich;;;;Der Campingplatz „Caussanel de Canet-de-Salars“ bietet eine anspruchsvolle Infrastruktur sowie Veranstaltungen in idealer Lage am Ufer des Lac de Pareloup mit einer Uferlänge von 120 km. Gemütlich bummeln oder aktiv sein ... ganz wie es Ihnen beliebt.
165;en;France;;;;
165;fr;France;;;;Le camping Caussanel de Canet-de-salars, aux infrastructures et aux animations de qualité est situé au bord du lac de Pareloup qui vous offre ses 120 km de rives pour flâner ou passer des vacances actives.
165;nl;France;;;;
